date,fomc_day,fomc_week,Mkt-RF,bus_week
1977-11-23,6,1,0.59,-1.0482103848476698
1977-11-24,7,1,0.0,-1.4613702579798216
1977-11-25,8,1,0.32,-1.4121009431088183
1977-11-28,9,2,-0.54,-1.7167485578181263
1977-11-29,10,2,-1.41,-1.5388782053186945
1977-11-30,11,2,0.17,-1.648734411804309
1977-12-01,12,2,0.05,-1.9531059035916787
1977-12-02,13,2,0.01,-1.8061090608684105
1977-12-05,14,3,-0.36,-1.1384573676516463
1977-12-06,15,3,-1.52,-0.7415824474093835
1977-12-07,16,3,-0.14,0.7400369047668054
1977-12-08,17,3,0.2,1.2141788769802764
1977-12-09,18,3,0.69,0.6081059495732566
1977-12-12,-6,-1,0.04,-0.19124338759687332
1977-12-13,-5,-1,-0.05,-0.9395097556426868
1977-12-14,-4,-1,0.33,-1.2467508959703721
1977-12-15,-3,-1,-0.4,-1.0006798078012524
1977-12-16,-2,-1,-0.11,0.05292741512776811
1977-12-19,-1,0,-0.71,1.0445421727709236
1977-12-20,0,0,-0.36,1.767088501128966
1977-12-21,1,0,0.58,2.1143467316627307
1977-12-22,2,0,0.66,1.5458039381676558
1977-12-23,3,0,0.88,1.1927239522908861
1977-12-26,4,1,0.0,0.4905539803776948
1977-12-27,5,1,-0.02,0.4905539803776948
1977-12-28,6,1,0.02,-0.7859313522396216
1977-12-29,7,1,0.31,-1.2124665403873691
1977-12-30,8,1,0.18,-2.236681820997455
1978-01-02,9,2,0.0,-3.6224265985397186
1978-01-03,10,2,-1.29,-4.759681964676954
1978-01-04,11,2,-0.41,-4.132529632360471
1978-01-05,12,2,-0.73,-4.248044206555834
1978-01-06,13,2,-1.24,-3.3606482225730594
1978-01-09,-6,-1,-1.18,-2.1766302431210027
1978-01-10,-5,-1,-0.64,-1.3550010496560017
1978-01-11,-4,-1,-0.53,-0.20334848542089556
1978-01-12,-3,-1,0.19,1.0106250576839448
1978-01-13,-2,-1,-0.03,0.4762839929013163
1978-01-16,-1,0,-0.35,0.29537240823869215
1978-01-17,0,0,0.52,-0.01663527311159818
1978-01-18,1,0,0.68,-0.5139659770853622
1978-01-19,2,0,-0.34,-1.0179178776781983
1978-01-20,3,0,-0.21,-1.4449928858319083
1978-01-23,4,1,-0.66,-1.2573443103063853
1978-01-24,5,1,0.02,0.14417717673274044
1978-01-25,6,1,0.17,0.03404060915186413
1978-01-26,7,1,-0.77,0.6432126643738156
1978-01-27,8,1,-0.02,1.7690210495139524
1978-01-30,9,2,0.75,1.4840107885231157
1978-01-31,10,2,-0.09,0.7285466883603986
1978-02-01,11,2,0.78,1.5754286743300039
1978-02-02,12,2,0.34,1.3133765662200148
1978-02-03,13,2,-0.3,0.6065860181200255
1978-02-06,14,3,0.0,0.7882227832479938
1978-02-07,15,3,0.75,0.5160945817332285
1978-02-08,16,3,0.52,-1.010353306207723
1978-02-09,17,3,-0.36,-1.778478300449271
1978-02-10,18,3,-0.12,-2.192499166705908
1978-02-13,19,4,-0.27,-2.18270666562127
1978-02-14,20,4,-0.78,-1.9178849549997712
1978-02-15,21,4,-0.26,-1.5323575928998912
1978-02-16,22,4,-0.78,-1.2164397508077185
1978-02-17,23,4,-0.11,-0.26066250993668216
1978-02-20,-6,-1,0.0,0.6879046200619188
1978-02-21,-5,-1,-0.39,-0.01691071227851726
1978-02-22,-4,-1,0.06,-0.41840891240990663
1978-02-23,-3,-1,0.18,-0.37860016122558404
1978-02-24,-2,-1,0.84,-0.3487674401718821
1978-02-27,-1,0,-0.7,-1.0503974988537168
1978-02-28,0,0,-0.79,-0.890962086968683
1978-03-01,1,0,0.1,0.36775566094400247
1978-03-02,2,0,0.21,0.7587988648178445
1978-03-03,3,0,0.13,0.7487440999375927
1978-03-06,4,1,-0.54,1.6643673610076348
1978-03-07,5,1,0.47,2.3185519086754702
1978-03-08,6,1,0.49,2.247263975624736
1978-03-09,7,1,0.2,1.5655477166570009
1978-03-10,8,1,1.04,1.7986822074237852
1978-03-13,-6,-1,0.1,1.486354500730358
1978-03-14,-5,-1,0.4,1.9730023544801467
1978-03-15,-4,-1,-0.18,0.5815380793243952
1978-03-16,-3,-1,0.43,0.5009277502686205
1978-03-17,-2,-1,0.73,0.02058875474810762
1978-03-20,-1,0,0.58,-0.7042700737138086
1978-03-21,0,0,-0.97,-1.7013737446776922
1978-03-22,1,0,-0.26,-0.12311649186579343
1978-03-23,2,0,-0.05,0.33751481366599556
1978-03-24,3,0,0.0,0.15681693806359753
1978-03-27,4,1,-0.43,-0.07354374089394433
1978-03-28,5,1,0.62,-0.3545461286869611
1978-03-29,6,1,0.2,-0.5922216298707594
1978-03-30,7,1,-0.23,0.01295546399928682
1978-03-31,8,1,-0.23,0.48409998708316415
1978-04-03,9,2,-0.71,1.1891102105066276
1978-04-04,10,2,0.38,2.228619651686148
1978-04-05,11,2,0.81,1.6277540848950167
1978-04-06,12,2,0.24,0.7809401435071583
1978-04-07,13,2,0.47,1.5148795519744684
1978-04-10,-6,-1,0.31,2.9193354350962375
1978-04-11,-5,-1,-0.21,4.027429167225627
1978-04-12,-4,-1,-0.03,3.1726091259677514
1978-04-13,-3,-1,0.97,3.5751030497361613
1978-04-14,-2,-1,1.86,3.3186528589623343
1978-04-17,-1,0,1.39,1.330585319166877
1978-04-18,0,0,-1.03,1.1806732193752278
1978-04-19,1,0,0.36,3.020879461619086
1978-04-20,2,0,0.72,2.8258419257710665
1978-04-21,3,0,-0.1,1.2128074714152115
1978-04-24,4,1,1.24,2.1955544508673874
1978-04-25,5,1,0.77,1.7917790480587614
1978-04-26,6,1,0.17,0.7513351419408343
1978-04-27,7,1,-0.86,-0.15388799500382078
1978-04-28,8,1,0.87,0.6618811266831726
1978-05-01,9,2,0.84,0.4722731420091497
1978-05-02,10,2,-0.26,-0.6237155574772668
1978-05-03,11,2,-0.73,-0.5340437547920129
1978-05-04,12,2,-0.05,0.28757490261777097
1978-05-05,13,2,0.68,1.4615265047794868
1978-05-08,-6,-1,-0.26,1.612690876806866
1978-05-09,-5,-1,-0.17,2.478650243613423
1978-05-10,-4,-1,0.09,3.340936792793392
1978-05-11,-3,-1,1.12,3.54743281995451
1978-05-12,-2,-1,0.83,1.6325425967215867
1978-05-15,-1,0,0.59,0.35243420539128323
1978-05-16,0,0,0.67,0.5918673916850636
1978-05-17,1,0,0.29,-0.9269528967361107
1978-05-18,2,0,-0.75,-2.1815422857195177
1978-05-19,3,0,-0.44,-1.619763737637514
1978-05-22,4,1,0.83,-1.3430816750274133
1978-05-23,5,1,-0.85,-2.155193568409608
1978-05-24,6,1,-0.98,-1.0894105028915302
1978-05-25,7,1,-0.18,0.2890646890495896
1978-05-26,8,1,-0.16,0.5804274295807987
1978-05-29,9,2,0.0,1.4871019556888188
1978-05-30,10,2,0.23,3.110895586979834
1978-05-31,11,2,0.4,3.3166441564440152
1978-06-01,12,2,0.11,2.760957026518951
1978-06-02,13,2,0.74,2.8636050706968508
1978-06-05,14,3,1.6,1.9650546194142082
1978-06-06,15,3,0.43,0.07829967173211827
1978-06-07,16,3,-0.14,-0.27047464754604844
1978-06-08,17,3,0.21,-0.19057917360056909
1978-06-09,18,3,-0.14,-1.3559022188743608
1978-06-12,-6,-1,-0.28,-2.057257210108099
1978-06-13,-5,-1,0.08,-1.9688612328608968
1978-06-14,-4,-1,-0.06,-2.977774831283675
